Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
11;Rogaland;1103;Stavanger;;;SV;SV - Sosialistisk Venstreparti;6,69661;98737;3094;1931;5025;0,84974;1,63188;
11;Rogaland;1103;Stavanger;;;RØDT;Rødt;5,36795;98737;2514;1514;4028;3,44129;1,61512;
11;Rogaland;1103;Stavanger;;;SP;Senterpartiet;5,50255;98737;2148;1981;4129;2,41334;0,0562;
11;Rogaland;1103;Stavanger;;;KRF;Kristelig Folkeparti;4,77491;98737;2004;1579;3583;0,00095;0,18109;
11;Rogaland;1103;Stavanger;;;MDG;Miljøpartiet De Grønne;3,40094;98737;1774;778;2552;-0,3542;-3,39475;
11;Rogaland;1103;Stavanger;;;V;Venstre;4,97481;98737;2020;1713;3733;-0,25307;0,56963;
11;Rogaland;1103;Stavanger;;;H;Høyre;27,72728;98737;12352;8454;20806;-3,65994;3,23599;
11;Rogaland;1103;Stavanger;;;FRP;Fremskrittspartiet;12,60295;98737;5258;4199;9457;-2,78331;3,40089;
11;Rogaland;1103;Stavanger;;;AAN;Alliansen - Alternativ for Norge;0,09062;98737;38;30;68;0,09062;0,09062;
11;Rogaland;1103;Stavanger;;;DEMN;Demokratene;0,76628;98737;364;211;575;0,72074;0,64819;
11;Rogaland;1103;Stavanger;;;FNB;Folkeaksjonen Nei til mer bompenger;0,15459;98737;56;60;116;0,15459;-8,18631;
11;Rogaland;1103;Stavanger;;;HELSE;Helsepartiet;0,19723;98737;77;71;148;-0,00625;0,19723;
11;Rogaland;1103;Stavanger;;;INP;Industri- og Næringspartiet;0,46243;98737;212;135;347;0,46243;0,46243;
11;Rogaland;1103;Stavanger;;;KRISTNE;Partiet De Kristne;0,30251;98737;106;121;227;0,08765;-0,30952;
11;Rogaland;1103;Stavanger;;;LIBS;Liberalistene;0,1346;98737;53;48;101;-0,13291;-0,12749;
11;Rogaland;1103;Stavanger;;;PIR;Piratpartiet;0,08262;98737;26;36;62;-0,11374;0,08262;
11;Rogaland;1103;Stavanger;;;PP;Pensjonistpartiet;0,54906;98737;297;115;412;0,15348;-1,15599;
11;Rogaland;1103;Stavanger;;;PS;Partiet Sentrum;0,35715;98737;157;111;268;0,35715;0,35715;
11;Rogaland;1103;Stavanger;;;BLANKE;Blanke;0,55972;98737;195;225;420;-0,00377;-0,51602;
11;Rogaland;1106;Haugesund;;;A;Arbeiderpartiet;26,41287;26772;3407;1748;5155;-0,32978;-2,78366;
11;Rogaland;1106;Haugesund;;;SV;SV - Sosialistisk Venstreparti;5,67198;26772;754;353;1107;1,05205;0,77265;
11;Rogaland;1106;Haugesund;;;RØDT;Rødt;3,89916;26772;512;249;761;2,61698;1,80479;
11;Rogaland;1106;Haugesund;;;SP;Senterpartiet;5,81032;26772;736;398;1134;2,42678;0,44973;
11;Rogaland;1106;Haugesund;;;KRF;Kristelig Folkeparti;4,09899;26772;546;254;800;-0,22074;-0,03989;
11;Rogaland;1106;Haugesund;;;MDG;Miljøpartiet De Grønne;2,75657;26772;390;148;538;0,00904;-3,16501;
11;Rogaland;1106;Haugesund;;;V;Venstre;3,79157;26772;471;269;740;-0,172;0,76221;
11;Rogaland;1106;Haugesund;;;H;Høyre;26,27453;26772;3525;1603;5128;-4,64538;-0,26041;
11;Rogaland;1106;Haugesund;;;FRP;Fremskrittspartiet;16,49331;26772;2108;1111;3219;-2,65292;4,40705;
11;Rogaland;1106;Haugesund;;;AAN;Alliansen - Alternativ for Norge;0,08198;26772;13;3;16;0,08198;0,08198;
11;Rogaland;1106;Haugesund;;;DEMN;Demokratene;1,32192;26772;174;84;258;1,22016;1,14739;
11;Rogaland;1106;Haugesund;;;FNB;Folkeaksjonen Nei til mer bompenger;0,04611;26772;4;5;9;0,04611;-2,38485;
11;Rogaland;1106;Haugesund;;;HELSE;Helsepartiet;0,22032;26772;24;19;43;-0,02899;0,22032;
11;Rogaland;1106;Haugesund;;;INP;Industri- og Næringspartiet;1,09648;26772;151;63;214;1,09648;1,09648;
11;Rogaland;1106;Haugesund;;;KRISTNE;Partiet De Kristne;0,39965;26772;53;25;78;0,04858;-0,42314;
11;Rogaland;1106;Haugesund;;;LIBS;Liberalistene;0,23057;26772;27;18;45;-0,0391;-0,22446;
11;Rogaland;1106;Haugesund;;;PIR;Piratpartiet;0,14346;26772;15;13;28;-0,07023;0,14346;
11;Rogaland;1106;Haugesund;;;PP;Pensjonistpartiet;1,09136;26772;180;33;213;-0,29259;-1,63257;
11;Rogaland;1106;Haugesund;;;PS;Partiet Sentrum;0,15884;26772;25;6;31;0,15884;0,15884;
11;Rogaland;1106;Haugesund;;;BLANKE;Blanke;0,59948;26772;66;51;117;0,00418;-0,77184;
11;Rogaland;1108;Sandnes;;;A;Arbeiderpartiet;23,36475;53540;4210;4938;9148;0,29449;1,20137;
11;Rogaland;1108;Sandnes;;;SV;SV - Sosialistisk Venstreparti;4,74038;53540;1052;804;1856;0,95227;0,60325;
11;Rogaland;1108;Sandnes;;;RØDT;Rødt;3,70087;53540;747;702;1449;2,4798;1,43157;
11;Rogaland;1108;Sandnes;;;SP;Senterpartiet;8,26757;53540;1278;1959;3237;2,4248;0,54854;
11;Rogaland;1108;Sandnes;;;KRF;Kristelig Folkeparti;8,18073;53540;1464;1739;3203;-0,39733;0,23391;
11;Rogaland;1108;Sandnes;;;MDG;Miljøpartiet De Grønne;2,88611;53540;774;356;1130;0,16867;-2,55223;
11;Rogaland;1108;Sandnes;;;V;Venstre;3,60381;53540;675;736;1411;0,01964;1,1893;
11;Rogaland;1108;Sandnes;;;H;Høyre;23,20384;53540;4617;4468;9085;-4,63597;5,27724;
11;Rogaland;1108;Sandnes;;;FRP;Fremskrittspartiet;18,00628;53540;3033;4017;7050;-3,29228;0,86839;
11;Rogaland;1108;Sandnes;;;AAN;Alliansen - Alternativ for Norge;0,08684;53540;14;20;34;0,08684;0,08684;
11;Rogaland;1108;Sandnes;;;DEMN;Demokratene;1,05739;53540;190;224;414;0,91973;0,90079;
11;Rogaland;1108;Sandnes;;;FNB;Folkeaksjonen Nei til mer bompenger;0,17623;53540;27;42;69;0,17623;-9,6982;
11;Rogaland;1108;Sandnes;;;HELSE;Helsepartiet;0,20177;53540;41;38;79;-0,00981;0,20177;
11;Rogaland;1108;Sandnes;;;INP;Industri- og Næringspartiet;0,56701;53540;103;119;222;0,56701;0,56701;
11;Rogaland;1108;Sandnes;;;KRISTNE;Partiet De Kristne;0,52614;53540;76;130;206;0,02395;-0,51597;
11;Rogaland;1108;Sandnes;;;LIBS;Liberalistene;0,20688;53540;37;44;81;-0,09392;-0,15757;
11;Rogaland;1108;Sandnes;;;PIR;Piratpartiet;0,07407;53540;15;14;29;-0,13497;0,07407;
11;Rogaland;1108;Sandnes;;;PP;Pensjonistpartiet;0,55679;53540;126;92;218;0,11833;-0,7188;
11;Rogaland;1108;Sandnes;;;PS;Partiet Sentrum;0,59255;53540;111;121;232;0,59255;0,59255;
